image_path,split,pred_text,confidence,format_ok,signature,priority,reason,plate_text
data/crnn_crops/valid/1000d78af0_jpg.rf.d3af93ed25f499fd5aa3422dc9977ffc.jpg,valid,2CD-9075,0.9293,1,DLL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_5654_jpg.rf.6786f6e528d8dd60df1fbb0c6f2f1ab8.jpg,train,1H-6843,0.9295,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/photo_2018-11-06_12-32-17_jpg.rf.960b15be81642744018c423176a99123.jpg,train,1H-6843,0.9295,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/IMG_119_jpg.rf.3a75819a97a0a30eb985162ba5cfd4d0.jpg,valid,1AQ-9758,0.9295,1,DLL-DDDD,4,model-confident,
data/crnn_crops/valid/Screenshot-2023-05-30-162611_png.rf.4365335aec5d38b75fe62a3f1e289a6a.jpg,valid,1G-1448,0.9295,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/26996923_jpg.rf.e39fce2cb173c53fdb44b5c6ea80a5a6.jpg,valid,2-1178,0.9296,1,D-DDDD,4,model-confident,
data/crnn_crops/train/honda-dream-019-895438168508622236096746-c_jpg.rf.8a2546b002dcd99f5385d15982469fe2.jpg,train,2G-9758,0.9298,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/IMG_8513_JPG.rf.12f7526930778154e52d0521a916b2fe.jpg,valid,1G-0618,0.9299,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_7498_jpg.rf.64ddb7bb23fca1a9943733c944559539.jpg,train,4A-3014,0.93,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_8226_jpg.rf.228620de3b55cabb5056572c5db77a72.jpg,train,1Y-4775,0.93,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Phnom-Penh-number-plate_6_jpeg.rf.6ab96effe64b62d268b2d4aba52f5b7f.jpg,train,2O-2416,0.93,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/Screenshot-2023-05-30-162425_png.rf.98299a2ffb7ddf838205a4a3fe5438a9.jpg,valid,1K-1449,0.9301,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/5033dcac-72d0-4887-9d98-9ceac3083e28_jpg.rf.03300b71e0a25ab6d36b08bad5be6f33.jpg,valid,4A-4071,0.9302,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/Screenshot-2023-05-11-101027_png.rf.e294c03eb46d63f8881b9c14052b08fb.jpg,valid,2A-0208,0.9303,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/4badd153-6f8e-4d08-91e7-f55e3f8cc34b_jpg.rf.47fcceaadf151e1ef0ee82fbb35142f3.jpg,valid,3A-5364,0.9304,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_6085_jpg.rf.3bb7831db83dac9d25a6c7ace925f1df.jpg,train,3B-3883,0.9305,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_8356_jpg.rf.3e245608b210fc291bb4cd1c4849b2aa.jpg,train,2G-9758,0.9305,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/681893d8-528a-492e-9ab5-97deea9c551d_jpg.rf.ce8b9709f4bcbad01dee03b6f8fba5b9.jpg,valid,3A-0873,0.9305,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/IMG_7288_jpg.rf.32fa8da3ba2a00c702eefa859acead9b.jpg,valid,1Q-5257,0.9305,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/Kratie-number-plate_5_jpeg.rf.8ed4560382e7c11bdaceb987d2cc0fb9.jpg,valid,3A-1851,0.9308,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/a0823fff-3100-4f39-bc17-fe1af19ce46b_jpg.rf.1af66789243ff4f0b5ac771ab2ff350f.jpg,train,3-0104,0.9309,1,D-DDDD,4,model-confident,
data/crnn_crops/valid/7efc077f-42c2-4c94-9774-75bdc6feff95_jpg.rf.97f0e7ae624c60314698c079f6a0ce27.jpg,valid,4A-1023,0.9309,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/9f35ee94-207a-43cb-befe-ae1b18a84043_jpg.rf.cb5563b1a1881387e48db0bec1a2496f.jpg,valid,3A-1311,0.9309,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_4823_jpg.rf.f598a579a1c2874dc711ffaff00bdbf8.jpg,train,2B-4656,0.931,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/125214029_1011083522739830_258557716730606444_n_jpg.rf.130f13ff880a4ab700484a7a9661ff1b.jpg,valid,2B-5114,0.931,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_3170_jpg.rf.6f3d3ccc534d4f17d9d2ac90ed5b07e3.jpg,train,1J-2250,0.9314,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/123965696_1596917823822135_2551203037806684983_n_jpg.rf.6c4f86c6ca74cb2a59c2d3ba9e745fd6.jpg,valid,1H-2313,0.9314,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/d748c282-8e13-4a60-80ef-d090ea125c9a_jpg.rf.969dad65485c01bcde553135ab549f14.jpg,train,4A-0049,0.9316,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/IMG_4352_jpg.rf.f8543494c6ca426f64aff07c52217136.jpg,valid,2A-1620,0.9316,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Screenshot-2023-05-10-130638_png.rf.c427e45e05b06ae6c87b38695f0e6893.jpg,train,2O-0003,0.9318,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/IMG_1036_jpg.rf.60187efc51a7b7aac191e43e0e9fc140.jpg,valid,1H-1735,0.9318,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/bb70d5bd-68f7-4aeb-b63e-f26c37b1ec2a_jpg.rf.d01a635e4d8fbb00e20e05649a1e15a0.jpg,train,3A-6319,0.9319,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_9618_jpg.rf.52b7a28c4e1c74a81387a2689f6f6ab8.jpg,train,1N-3833,0.9319,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/IMG_4456_jpg.rf.de49da0c185dd647d1b6ee1cb37b0acd.jpg,valid,3A-2399,0.932,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_5783_jpg.rf.67ffac7317fef50f8e5278a0bb8c24d1.jpg,train,2B-5114,0.9321,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/jkthgiurehgiutsk_jpg.rf.b9f589c3d435b1db7500f1b484f7e18b.jpg,train,1M-0088,0.9321,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/10ded06a-9357-438a-852b-1144ba976763_jpg.rf.d612207f27d4ec3ef0d63ef4c9f44844.jpg,valid,2AN-9627,0.9321,1,DLL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_8949_jpg.rf.7476a3580e5957a5345d890dd8826be6.jpg,train,2BA-0070,0.9324,1,DLL-DDDD,4,model-confident,
data/crnn_crops/valid/Kampong-Cham-number-plate_10_jpeg.rf.4446ebd4ff45f28042a7cd29073faea8.jpg,valid,1-8464,0.9324,1,D-DDDD,4,model-confident,
data/crnn_crops/train/IMG_5430_jpg.rf.93e47d61e2822b47c7b494f6fbe7175e.jpg,train,1H-2313,0.9325,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_8260_jpg.rf.c6778ab00c4e862c477354e13cce64f3.jpg,train,3A-0879,0.9325,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/received_753474579163955-768x1024_jpeg.rf.f1f6fef47f6993f680e72c0761fa8eae.jpg,valid,2A-4344,0.9325,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_7926_jpg.rf.abef6f193011e9fe4888cdc09972340d.jpg,train,1I-3085,0.9326,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/77c22154-598e-47f5-802b-53d270afae64_jpg.rf.b55898918b6eac971f0b0fcf1dd3604b.jpg,valid,4-0003,0.9327,1,D-DDDD,4,model-confident,
data/crnn_crops/train/c440e240-7861-4da8-9aaa-ee702e32505e_jpg.rf.5aefe8cd159079af1dcb9c3af46b5ecf.jpg,train,4A-0302,0.9328,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_6276_jpg.rf.dbb8c597b614f8ec8eef922ac61ca781.jpg,train,1-1781,0.9328,1,D-DDDD,4,model-confident,
data/crnn_crops/train/maxresdefault-2-_jpg.rf.3c7c48b32e416eda13236bdcfcb53f4d.jpg,train,1K-1449,0.9328,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Pailin-number-plate_18_jpeg.rf.a375032e98ad7bc03de8ca6e7b4eb9bb.jpg,train,2AJ-4505,0.9328,1,DLL-DDDD,4,model-confident,
data/crnn_crops/valid/IMG_6170_jpg.rf.596d4aed0fe390709ba5364332ef1070.jpg,valid,1K-1449,0.9328,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_1124_jpg.rf.3cc8d5a2e1bf07a4170cde44f2afafec.jpg,train,1AD-3385,0.9329,1,DLL-DDDD,4,model-confident,
data/crnn_crops/train/Screenshot-2023-05-10-143034_png.rf.4e182079029b40b3de2147b08e6b38fc.jpg,train,2A-0334,0.9329,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/Screenshot-2023-05-10-133128_png.rf.c84e9ee580ae892df8ee6aacba1c7ef3.jpg,valid,2O-0042,0.933,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/FB_IMG_1620543525072_jpg.rf.b14c6c8f6de22d0c016d1aca8dba8ffb.jpg,valid,1F-4392,0.9331,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Screenshot-2023-05-10-143009_png.rf.91b8fa29eb8a4ceb94579eb2bda33abf.jpg,train,2AA-0262,0.9332,1,DLL-DDDD,4,model-confident,
data/crnn_crops/train/sktajwijfkd_jpg.rf.6ae5b44c949e8560f7ed0b66142da144.jpg,train,3A-0387,0.9332,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_6281_jpg.rf.9c9a8cf85c6beee85b1414a93fcc0e7c.jpg,train,2AU-5797,0.9333,1,DLL-DDDD,4,model-confident,
data/crnn_crops/train/postnews-com-kh-2022-07-01_14-14-56_jpg.rf.d0eaf799c5c39e2e4084703110c5b3df.jpg,train,1M-3708,0.9333,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_1159_jpg.rf.243bf6e4ed2f244ddb39b06962f79512.jpg,train,2AA-0046,0.9334,1,DLL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_1162_jpg.rf.44801033bca7fd1ee8277fdc4b2bd1ed.jpg,train,2A-8744,0.9334,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Screenshot-2023-05-10-142609_png.rf.3395b8ec5a0989186357374d680f57ca.jpg,train,2A-0046,0.9334,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/IMG_7400_jpg.rf.f27b25babf46b08aee3f5172f4b5fe89.jpg,valid,2A-1572,0.9334,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_4102_jpg.rf.b44346e88ec6dd8680b467d3b04b4f93.jpg,train,2A-2466,0.9335,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_6264_jpg.rf.fd99af8ca24997b464a2e09ef506aaad.jpg,train,1L-2968,0.9335,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_7855_jpg.rf.23842db0a208735c872fe64d0d5e00bc.jpg,train,2BT-2482,0.9335,1,DLL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_8543_jpg.rf.ba812a8bbc4187673d3a7113775e1f30.jpg,train,2B-4656,0.9336,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/s-734646167230133674812971-b_jpg.rf.8953c9e1823e29318a19dca38a533f5c.jpg,train,2B-4656,0.9336,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/061220201607227352356331356_jpg.rf.05a56e9d6aefaf4a535602cabfa57cec.jpg,valid,3A-0293,0.9336,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/download-4-_jpg.rf.ee1da49d5ccc944c2928b60bd848d7c4.jpg,train,3A-2399,0.9338,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_6365_jpg.rf.1d70e471d689af44492e49de171a5bbf.jpg,train,1C-8737,0.9341,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_8982_jpg.rf.6fe71f7ee73925c7bb74e586c568362a.jpg,train,2A-7347,0.9341,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Siem-Reap-number-plate_5_jpeg.rf.e5fb40f355d3603533112e2dd35bd996.jpg,train,3A-0879,0.9341,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/images-20-_jpg.rf.b45785a4ae4302d0e5dc66decc36c426.jpg,valid,1AG-1956,0.9341,1,DLL-DDDD,4,model-confident,
data/crnn_crops/valid/images-5-_jpg.rf.058e3fd5816bc9af53bf4fb596547c2b.jpg,valid,1C-0274,0.9341,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Screenshot-2023-05-10-163422_png.rf.f9feb54025831d17f7deae52b924fa29.jpg,train,2A-0019,0.9342,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/images-2-_jpg.rf.419f33fe9671fcaa2753adc966d21bc0.jpg,train,1Q-1330,0.9343,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Kampong-Thom-number-plate_26_jpeg.rf.8acced4e90d6c35cab5d3574d922800b.jpg,train,2AY-9141,0.9343,1,DLL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_9481_jpg.rf.899b9cd8b0318f0ce7bc2466885720ce.jpg,train,1H-3101,0.9345,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Screenshot-2023-05-10-135705_png.rf.3956d3eea07f8d123c117716519784c7.jpg,train,2A-0370,0.9345,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/images-1-_jpg.rf.af0eb0badcf1e99679aae90fc8a16aa8.jpg,valid,1H-3101,0.9345,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/Screenshot-2023-05-10-132845_png.rf.b68bbd12827ecedb27e32d0db71327ec.jpg,valid,2O-0011,0.9345,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_4587_jpg.rf.8b315c3704705b2bfbe20d7fe2ab852a.jpg,train,2G-3456,0.9346,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/IMG_3616_jpg.rf.02ec4af0d2a91e8051eb92878602536a.jpg,valid,1H-3229,0.9346,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/photo_2023-05-31_16-45-56_jpg.rf.53ad084fb74d7e8a558950715c5769fb.jpg,valid,1E-7756,0.9346,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_5768_jpg.rf.2076d3772c34abd11b446ad1a7d2f40e.jpg,train,1E-7756,0.9348,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_6251_jpg.rf.2c61e9b5fefa82fbe42033478872726e.jpg,train,3A-1999,0.9348,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/10005e554c_jpg.rf.a8bf2b8119a52b28b8c4589049387d42.jpg,valid,2E-2589,0.9349,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/Screenshot-2023-05-10-134917_png.rf.b3c2e13fb8277791d7f7ef51f875f477.jpg,valid,2A-0389,0.9349,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/f2274158-8897-4a5e-8bd1-5ad54f93767d_jpg.rf.47b70e2fbc9755d3e03d46e5bb54e5f5.jpg,valid,2-0008,0.9351,1,D-DDDD,4,model-confident,
data/crnn_crops/train/Screenshot-2023-05-11-101039_png.rf.8d309615bd5adf74b53f257bb6abcc5e.jpg,train,2A-0226,0.9352,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/Screenshot-2023-05-10-135637_png.rf.87711500cc53a40cc11076f1e5cb16c2.jpg,valid,2A-0343,0.9352,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_116_jpg.rf.b6195b40bbf180c71629a8de6860edbc.jpg,train,2A-7176,0.9353,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_3035_jpg.rf.68f73d8281dcb480941ef618af1c68e7.jpg,train,3A-2121,0.9355,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_4932_jpg.rf.8928738edcc93d16523715bbc0275b6a.jpg,train,2B-1617,0.9355,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Kampong-Cham-number-plate_5_jpeg.rf.68b210b1daf421ce235767cbc2ecf0e4.jpg,train,2A-7176,0.9355,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_5571_jpg.rf.b436bf6a75689135a2abc84d22705dee.jpg,train,2A-1798,0.9356,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Screenshot-2023-05-10-142957_png.rf.8bc546aaa56f74495e762b6dc9099d7e.jpg,train,2A-0235,0.9356,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/131283634_236625324730062_526385832592243093_n_jpg.rf.c824408c97ff92bec02fbd5fc747a1be.jpg,valid,3A-2450,0.9356,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/fdhwyrnrtn_jpg.rf.f770abd5775afd5a3ba056b45a45f912.jpg,train,1N-3833,0.9357,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Number-611024_jpg.rf.2759944b1f3f22b8eac726b6c8dd7127.jpg,train,3A-3181,0.9358,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/IMG_5051_jpg.rf.5bf07cb477c81a5300c35cd7a51363b6.jpg,valid,2BN-5403,0.9363,1,DLL-DDDD,4,model-confident,
data/crnn_crops/valid/839b06cf-a30b-4475-a565-ad3a45af5892_jpg.rf.70d668544e0ce6468f26ea793cbf3f47.jpg,valid,3-0211,0.9364,1,D-DDDD,4,model-confident,
data/crnn_crops/train/images-7-_jpg.rf.66b37c36cca86c7ef1030fbd48644f98.jpg,train,2A-4188,0.9365,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_4156_jpg.rf.02ae32c590c5b0a693453ee95459c777.jpg,train,2AA-6662,0.9365,1,DLL-DDDD,4,model-confident,
data/crnn_crops/valid/IMG_6484_jpg.rf.a9b615dba14f962aff98fbd4a6a804fa.jpg,valid,2E-6868,0.9365,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/d2facd95f12f460296a46236a92b2906_jpg.rf.c12c26dff6101e6f7ef678a6e334f222.jpg,train,1I-4777,0.9366,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_6708_jpg.rf.ffaf67a5595143d43a121ea0ba35aa94.jpg,train,1I-4777,0.9366,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/0554906f-a87d-4e3d-a716-def180c8eeb5_jpg.rf.15e670d0db509c4b7bb2b103976196ba.jpg,valid,3E-6694,0.9366,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/Kampong-Speu-number-plate_14_jpeg.rf.be77246b4cabec8335ac85948de57c7d.jpg,valid,1P-5550,0.9366,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_7633_jpg.rf.b14060c5bf50680563ddeb132bed1dfd.jpg,train,2B-6666,0.9367,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/postnews-com-kh-2023-03-28_10-23-40_jpg.rf.cef264299c2c9e3474d6360318729323.jpg,train,1A-0043,0.9367,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/0fd04927-a7bd-43bc-a1bf-d9154c14edc1_jpg.rf.6d3735fff3ecfe0e092aa895754e077e.jpg,valid,4A-0462,0.9367,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/81d2a705-ecb0-45d8-bf46-8bf4003eedae_jpg.rf.508c8a6c69abc380310d64e7dda262b1.jpg,valid,4-0073,0.9367,1,D-DDDD,4,model-confident,
data/crnn_crops/train/IMG_6407_jpg.rf.6f001685d2e234f6baeaf54d0a2a24d5.jpg,train,2C-8888,0.9368,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_7990_jpg.rf.e354174cbf897f2362c163ea4a4221ae.jpg,train,2A-7176,0.9368,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Tboung-Khmum-number-plate_8_jpeg.rf.2d3d9b17f9875d04a7947e89d2adde39.jpg,train,2A-6052,0.9368,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/c7b454ee-779f-4a7c-b27e-8bd23c030149_jpg.rf.e17eb17ff0e1ddd17a27503f8fefa02e.jpg,train,4A-0025,0.9369,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_6318_jpg.rf.75d74de01ffaacc5614ac40b376e3e42.jpg,train,1M-0088,0.937,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/lexus-rx330-half-full-04-2-224675168234591082145554-b_jpg.rf.761cba4f0c0d3cb830312f5e5424960d.jpg,train,2C-5166,0.9371,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_9683_jpg.rf.0a06fd6c119fe6731e812fb7f164037f.jpg,train,2AA-8069,0.9374,1,DLL-DDDD,4,model-confident,
data/crnn_crops/train/Preah-Sihanouk-number-plate_7_jpeg.rf.f01346549897bd4f1265ee59c630b502.jpg,train,2AA-8069,0.9374,1,DLL-DDDD,4,model-confident,
data/crnn_crops/train/af4733ab-4e4c-4247-ad49-cd7cc488e8ea_jpg.rf.da4732a74f82e47e3af6a4b6acdfa283.jpg,train,3A-1706,0.9375,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_2972_jpg.rf.8a835a1100058ae513514ad58a4bf32a.jpg,train,1Q-1330,0.9375,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/100034936f_jpg.rf.80ef5eb14cbb17047eb9708be80d5000.jpg,valid,2S-1234,0.9376,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Screenshot-2023-05-10-141858_png.rf.7716de5cf36e85bacd09b6eaa56fdbc9.jpg,train,2A-1621,0.9377,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Screenshot-2023-05-10-161053_png.rf.45146a3aae99212db3289709b3c1f2fa.jpg,train,2A-1458,0.9378,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_3640_jpg.rf.db5f520c0616fc6b32838ff639d6ba7d.jpg,train,2A-6052,0.938,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_5537_jpg.rf.44cc7e461485e6b980ff68b196dccd6d.jpg,train,2B-4656,0.9381,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Screenshot-2023-05-10-163515_png.rf.830dac6e03455fccd06c77600b605db8.jpg,train,2A-0071,0.9381,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Screenshot-2023-05-11-110222_png.rf.f498cdba3695d922e439fe9fedd0053a.jpg,train,2AA-0217,0.9381,1,DLL-DDDD,4,model-confident,
data/crnn_crops/train/Screenshot-2023-05-10-163525_png.rf.7fe71f32ef5f395bdb879421be948b77.jpg,train,2A-0073,0.9382,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/IMG_20220531_093339_102_jpg.rf.e0487c520e3bf7703775d6a0ff570ee7.jpg,valid,1D-4124,0.9382,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Preah-Sihanouk-number-plate_3_jpeg.rf.ac65a2da1270839bc0983c497bb0b34f.jpg,train,1H-3229,0.9383,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/95507257_2552815041712902_903793481810024dkdkfd8576_n_jpg.rf.4d8cb6b8edc3c7031a8ba27535a959ae.jpg,valid,2A-7814,0.9383,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_6435_jpg.rf.e399c83e18d906e274094a192bac8395.jpg,train,1P-4323,0.9384,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/25950711_jpg.rf.3a31e765f6b0f81d391b8a49e5d46fdd.jpg,valid,3-0015,0.9384,1,D-DDDD,4,model-confident,
data/crnn_crops/valid/IMG_8739_JPG.rf.4f0667c7914b57891605412cc67efa28.jpg,valid,1D-6410,0.9384,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/37278c97-3049-44c5-8a0a-bf1ee08777ce_jpg.rf.915eabc2e89640a4f1e72f45289c7338.jpg,train,2A-0608,0.9386,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/gs-300-full-option-p1-642169168164600573250836-c_jpg.rf.58c2da1957128ce739d36d2c16f2f374.jpg,valid,2D-5055,0.9386,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_5550_jpg.rf.615e2bb384b1da25ec747c0595b46e40.jpg,train,2A-3332,0.9387,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Screenshot-2023-05-11-100958_png.rf.4fccca79980fe38f6feca0828016327f.jpg,train,2A-0145,0.9387,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/images_jpg.rf.d268544cc8850d01a7900674670a4270.jpg,train,2A-1415,0.9388,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/IMG_4564_jpg.rf.24a135edfdbebf27d0b12c150c6432be.jpg,valid,1B-5174,0.9388,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/Screenshot-2023-05-11-110232_png.rf.002afc95e9295b3142608788a61e9c9f.jpg,valid,2A-0226,0.9388,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/mbtmn0_jpg.rf.a857ef46451277d2262fe3ded6b7bb5f.jpg,train,3A-2065,0.9389,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_5107_jpg.rf.ce71fa11a6a4f0da5cf12959e09cb4c1.jpg,train,4A-0501,0.939,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/IMG_7583_jpg.rf.f45427e183a7b0318189d01ba6413ca9.jpg,valid,3A-2550,0.9391,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/296fa269-fd9e-4a98-85ea-a69ae47eea69_jpg.rf.adcb30a04d70178cc905fe573340d01d.jpg,valid,3-0209,0.9392,1,D-DDDD,4,model-confident,
data/crnn_crops/valid/IMG_3279_jpg.rf.1427d2adc9e532e1b8182dd29cf0c878.jpg,valid,1M-5051,0.9392,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/b5657508-471f-4272-98b1-8bc204831fee_jpg.rf.bdc1efe6005d9190cf667a8eeb34e310.jpg,train,3A-1999,0.9395,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_d3009_JPG.rf.9eaf9d94f88ab41cc4ae810c37a26a10.jpg,train,2D-9479,0.9395,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/Screenshot-2023-05-11-110111_png.rf.ec71cecb966ec5e41d2e2894038ab96c.jpg,valid,2A-0073,0.9395,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_4350_jpg.rf.6bd7f386200c5f0e18e769b3344543f6.jpg,train,1-8464,0.9397,1,D-DDDD,4,model-confident,
data/crnn_crops/valid/4562dd65-9bf2-458a-a13f-9632f47f329a_jpg.rf.d190c9598c9153c3b8817e5ee4a40b3a.jpg,valid,2-7602,0.9397,1,D-DDDD,4,model-confident,
data/crnn_crops/train/Screenshot-2023-05-10-134358_png.rf.ab3086556a14e05be993f172d569747e.jpg,train,2A-0271,0.9399,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/Screenshot-2023-05-10-143053_png.rf.91568217f321715560460023f1bee1d1.jpg,train,2A-0352,0.9399,1,DL-DDDD,4,model-confident,
data/crnn_crops/train/IMG_8805_JPG.rf.53bad675f147f32a61b64c80fa773645.jpg,train,1Y-3710,0.94,1,DL-DDDD,4,model-confident,
data/crnn_crops/valid/Stung-Treng-number-plate_12_jpeg.rf.28f12c702e28af2a78f73405b891d944.jpg,valid,3B-5484,0.94,1,DL-DDDD,4,model-confident,
